SMILES,MU
*N=P(*)(Oc1cccc(Cl)c1)Oc1cccc(Cl)c1,3.41810798
*C[Si](*)(c1ccccc1)c1ccccc1,0.697675564
*c1ccc(*)c2nc(CC)c(CC)nc12,0.746219285
*c1ccc(*)n1CCCCCC,2.400054975
*Nc1cc2cccc3c(*)cc4cccc1c4c23,1.59660026
*O[Si](*)(C)CCCC(=O)OCCO,2.988634639
*[Si](*)(C)c1ccc(-c2ccccc2)cc1,0.895885438
*c1[nH]c(*)c(CC(=O)OC)c1CC(=O)OC,2.634912134
*N=P(*)(NCCC)NCCC,2.233013927
*c1ccc([Si](*)(C)c2ccc(Cl)cc2)cc1,2.01314838
*C1C=CC(=N)C(N2CCN(*)CC2)=C1,4.087698889
*CCN(*)C(=O)Cc1ccc(C(F)(F)F)cc1,4.024495716
*c1ccc([Si](*)(C)c2ccccc2)cc1,0.726988436
*[Si](*)(C)CCCOc1ccccc1,1.355340478
*NC(c1ccccc1)C(C)(C)C(*)=O,3.229723023
*c1ccc(-c2ccc(*)c(C(=O)O)c2)cc1C(=O)O,2.955479856
*c1ccc2ccc3c(*)cc(C#C)c4ccc1c2c34,0.779905244
*CC(*)CCC[Si](C)(C)C,0.06497305
*Cc1cc(C(C)(C)C)cc(*)c1O,1.100735241
*/N=C(/*)c1ccc(N2C(=O)c3ccccc3C2=O)nc1,4.522349738
*CC(*)c1ccc(C(=O)CCC)cc1,3.165390024
*c1cc(/N=N/c2ccc(C(=O)O)cc2)cc(*)c1O,3.687668344
*/C(OC(C)=O)=C(\OC(C)=O)c1ccc(*)cc1,1.873527831
*c1ccc(N(*)c2ccc(S(=O)(=O)O)cc2)cc1,6.695266506
*CC(*)c1ccc(COCCO)cc1,2.373800481
*CC(*)C(=O)c1ccc(C(C)C)cc1,3.221147256
*c1ccc(S(=O)(=O)NCCNS(*)(=O)=O)cc1,5.352659766
*CC(*)OC(=O)C(C)(C)CCC,1.825206115
*C(=O)OCCOC(=O)N1CCN(*)CC1,3.31317467
*CC(*)C(=O)c1ccc(CCC)cc1,3.136355137
*OP(=O)(Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.792636779
*CC(COc1ccc2ccccc2c1)O*,1.210305818
*CC1CCC(COCO*)CC1,0.543676493
*CC(COc1cccc2ccccc12)O*,1.438617016
*CCCCCCCCC(=O)O*,1.474746887
*CC(C)(C)COC(=O)CCC(=O)O*,2.977450479
*CCCOC(=O)CCCCC(=O)O*,2.292628494
*CCCCCOC(=O)CCC(=O)O*,0.803963493
*CCCCOC(=O)CCCC(=O)O*,1.173770025
*CCOC(=O)CCCCCC(=O)O*,2.752238578
*C[Si](*)(C)CCCCCC,0.528058979
*OC(C)COC(=O)CCCCC(*)=O,4.353221892
*CCCCCCCNC(=O)N*,3.253834659
*O[Si](*)(c1ccccc1)c1ccc(C)cc1,1.058089507
*NC(CCCCNC(*)=O)C(=O)OC,3.972230319
*CC(COc1ccc(O*)cc1)OC(C)=O,1.34730618
*CC(CCl)(CCl)COC(=O)CCC(=O)O*,2.553997243
*CC(*)c1ccc(-c2cccc3nsnc23)cc1,1.76072413
*Oc1ccc(S(=O)c2ccc(OC(*)=O)cc2)cc1,2.877169366
*CC(*)OC(=O)c1nn(C(C)=O)c2ccccc12,5.934067498
*CCNC(=O)Cc1ccc(C(=O)N*)cc1,3.482497584
*C(C)C(*)C(=O)OC(C)(C)CC,1.858438454
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.674515543
*CCC1CN(CP(=O)(O)O)CC1*,0.657084245
*CC(CC(*)(C#N)C#N)c1ccc(CCl)cc1,2.68585653
*Nc1ccc(NC(=O)CCCC(*)=O)cc1,4.711332737
*CC(*)C(=O)OCC1(C)COCOC1,3.295105362
*CCCNC(=O)c1ccc(C(=O)N*)cc1,0.685645939
*NC(CCC(=O)NCCCO)C(*)=O,3.70928364
*/C=C(/*)c1ccc(S(=O)(=O)c2ccccc2)cc1,5.827917001
*CC(*)(CCCCC)C(=O)OC,1.850123564
*CC(*)C(=O)NC(C)(C)CC(C)=O,3.601587648
*CC(*)(C)C(=O)OCC(=O)c1ccccc1,2.907854212
*CC1(CO*)CC2CCC1CC2,1.643562085
*C(C(=O)OC)C(*)C(=O)OC(C)(C)C,2.907972331
*CC(*)C(=O)NC(C)(C)CS(N)(=O)=O,4.847232626
*Oc1c(CC)cc(*)cc1-c1ccccc1,1.625318006
*OCCOc1cc(*)nc2ccc(OC)cc12,3.520086199
*CC1CCC(CSCS*)CC1,2.245667526
*Oc1ccc(/C=N/c2ccc(C)cc2)cc1*,0.642463783
*CC(*)(C)C(=O)Oc1cccc2cccnc12,2.054466192
*C1C=C(CCCCCC)C(*)S1,2.197638323
*N=P(*)(Oc1cccc(F)c1)Oc1cccc(F)c1,1.843802787
*C#Cc1cc(CCCCCC)c(*)s1,1.211517771
*Oc1ccc(S(=O)(=O)c2ccc(OC(*)=O)cc2)cc1,4.802339898
*c1ccc([Si](C)(C)C#C[Si](*)(C)C)s1,0.932479644
*CC(*)c1ccc(Oc2ccccc2)cc1,1.570144721
*OC1C(COCC(=O)O)OC(*)C(O)C1O,2.054883224
*/C=C/c1ccc(*)c(C(=O)OC)c1C(=O)OC,2.501782914
*c1ccc(-c2ccc(-c3sc(*)c4c3OCCO4)s2)s1,2.983609981
*Oc1ccc(P(C)(=O)c2ccc(*)cc2)cc1,3.186830106
*SSc1ccc(/N=C/Nc2ccc(*)cc2)cc1,4.298817936
*CCCCCCOC(=O)CC(=O)O*,2.994216548
*c1ccc([Si](*)(C)c2ccc(OC)cc2)s1,1.186693878
*c1sc(*)c2nc(-c3ccccc3)c(CC)nc12,0.842417857
*CCCCCC(*)CCC,0.044921359
*CCOC(=O)CCC(C)CC(=O)O*,2.888280102
*/C=C/C1CC(*)C(C#N)(CCC)C1,3.98035166
*OC(C)CCOC(=O)CCCC(*)=O,4.033713113
*CC(*)(C)C(=O)Oc1ccc([N+](=O)[O-])c(C)c1,5.1295857
*CCCCCCCOC(=O)C(=O)O*,1.211932772
*CC(*)C(=O)Oc1ccc2c(C)cc(=O)oc2c1,4.953430216
*OC(CCCCCC)CC(*)=O,2.889011722
*CCOC(=O)C1C2C=CC(C2)C1C(=O)O*,1.082474848
*CCCSC(=O)CCCCC(=O)S*,1.740538238
*[Si](*)(CCCC)CCCC,0.828733811
*[Si](*)(CCC)CCCCC,0.829375155
*Nc1ccc(-c2nc3ccc(C)cc3s2)cc1*,2.790131062
*CCCCCCCNC(=S)N*,4.811976001
*OC1C(CO)OC(*)C(NC(C)=O)C1O,5.962715121
*CCC(=O)NCCC(=O)NCC(=O)N*,7.811061465
*Nc1ccccc1NC(=O)CCCC(*)=O,6.069758158
*CC(F)(F)C(F)(F)C(F)(F)COc1c(F)c(F)c(O*)c(F)c1F,4.090943195
*/C=C/[Si](*)(c1ccccc1)c1ccccc1,0.853237012
*O[Si](*)(C)CCCc1ccccc1O,3.60294096
*c1ccc(*)c(CCCCCC)n1,1.735074921
*CCCN(Cc1ccccc1)C(=O)S*,2.844118298
*/C(C)=C(/*)[Si](C)(C)CCCC,0.459480363
*CC(*)c1ccc([Si](C)(C)C)cc1,0.361254111
*C#Cc1cccc(C#C[SiH](*)c2ccccc2)c1,0.892194821
*CCCCCCCCC(*)Cl,2.172156028
*C(=O)C1CC(OC(=O)c2ccccc2)CN1*,3.202282073
*C#Cc1ccc(C#C[SiH](*)c2ccccc2)cc1,0.947259192
*Nc1ccc(Nc2ccc(*)cc2)cc1C(=O)O,2.873050778
*CCCNC(=O)c1cccc(C(=O)N*)c1,3.175958296
*CC(*)c1ccc(C(=O)OCCC)cc1,2.125156975
*/C=C(/c1ccc(*)cc1)c1ccc(C(F)(F)F)cc1,3.022966345
*CC(*)OC(=O)CC1CCCCC1,1.626282988
*NC(CSC(=O)OCc1ccccc1)C(*)=O,2.863204369
*C#CC#C[Si](*)(c1ccccc1)c1ccccc1,1.08822875
*c1cccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)n1,2.380536236
*CC(*)OC(=O)c1ccc(C(C)C)cc1,1.988303552
*CC(*)OC(=O)C1(C)CCCCC1,1.555340811
*CCCCCCCCCO*,1.514523643
*CC(*)c1ccc(C(=O)c2ccccc2)cc1,3.137763887
*/C=C1\CCC/C(=C\c2ccc(*)cc2)C1=O,2.990209576
*OC(*)CCCCCCCC,1.576480907
*CCSSCCSSCCOCO*,0.634163224
*CC(*)P(=O)(Oc1ccccc1)N(C)C,3.876643685
*CC(*)c1ccc(C(=O)OC(C)C)cc1,2.023621779
*CCOCCOC(=O)CCCC(=O)O*,2.809931386
*CC(CO*)(COC(C)=O)COC(C)=O,1.772543038
*CCCCCOC(=O)COCC(=O)O*,3.087631859
*CCCCOC(=O)c1cccc(C(=O)O*)c1,0.8909499
*N=P(*)(OCC(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,1.92684663
*CCOC(=O)c1ccc2ccc(C(=O)O*)cc2c1,0.773774461
*CCCCOC(=O)c1ccc(C(=O)O*)cc1,1.016363862
*Nc1cccc(NC(=O)CCCC(*)=O)c1,3.163140184
*CCc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,1.546371899
*CCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,0.879522366
*CC(*)C(=O)OCCOCC(F)(F)C(F)(F)C(F)(F)F,3.042520799
*c1ccc(Oc2ccc(N3C(=O)N(*)C3=O)cc2)cc1,0.969704268
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,1.463728158
*CC(*)(C)C(=O)Oc1cc(C)cc(C)c1,1.385789977
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,2.299391012
*CCCCCCOC(=O)/C=C/C(=O)O*,3.175898792
*CC(*)(F)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.968246789
*CC(*)(C)C(=O)Oc1ccc(C(=O)OC)cc1,2.7829023
*CCOC(=O)C1CCC(C(=O)O*)CC1,2.145439942
*CC1CCC(COC(=O)C(=O)O*)CC1,1.185145912
*CCOC(=O)c1cccc2c(C(=O)O*)cccc12,1.714675831
*OC(C)CCOC(=O)c1cccc(C(*)=O)c1,2.573437059
*CCCCCCCCC(=O)N*,3.33924963
*OC(C)CCOC(=O)c1ccc(C(*)=O)cc1,3.379603552
*Cc1ccc(COC(=O)CCC(=O)O*)cc1,3.55214387
*CCCCOC(=O)c1ccccc1C(=O)O*,3.55337497
*COC(=O)OC1C(*)OC2OC(C)(C)OC21,1.609435556
*O[Si](*)(C)CCCCC1COC(=O)O1,7.421112827
*CC1CC1CNC(=O)C1CC1C(=O)N*,4.175438364
*CCOC(=O)Cc1ccc(CC(=O)O*)cc1,2.081860829
*/C=C/C1CC(*)C(F)(F)C1(F)OC(F)(F)C(F)(F)C(F)(F)F,3.925838912
*Oc1ccc(OC(=O)CCCCC(*)=O)cc1,2.748207279
*/C=C/C(C)C(*)C(=O)OCCCC,1.816793928
*Oc1ccc(OC(=O)Oc2ccc(C(*)=O)cc2)cc1,3.400530938
*C(=O)c1ccc(C(=O)N2CCN(*)CC2)cc1,3.243322405
*OC(C)CCOC(=O)c1ccccc1C(*)=O,3.894736137
*Nc1cccc(NC(=O)c2cccc(C(*)=O)c2)c1,2.644865073
*CCCCOC(=O)NCCNC(=O)O*,0.86015047
*C(=O)c1cccc(C(=O)N2CCN(*)CC2)c1,4.936587704
*CCOC(=O)c1ccc(C(=O)O*)c2ccccc12,2.890616594
*C(=O)C1C(C)C1C(=O)N1CCN(*)CC1,3.062807457
*C(=O)C1CC1(C)C(=O)N1CCN(*)CC1,5.904405918
*c1cccc(S(=O)(=O)NCCNS(*)(=O)=O)c1,5.521259313
*CCOC(=O)NCCC(C)NC(=O)O*,1.279615549
*CCCN(*)C(=O)CCCCC,3.279600027
*CCN(*)C(=O)CCCCCC,3.31220563
*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1,3.475022436
*c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)cc1,0.684126133
*CC(*)[Si](C)(C)Cc1ccccc1,0.470556194
*C(=O)CNC(=O)CNC(=O)C1CCCN1*,3.196078333
*NC(CCC(=O)OCCCC)C(*)=O,2.708497856
*O[Si](C)(Oc1ccc(*)cc1)c1ccccc1,0.932669526
*c1ccc(-c2cnc3cc4nc(*)cnc4cc3n2)cc1,1.006345359
*/C=C/C(C(=O)OCC)C(*)C(=O)OCC,0.953620504
*/C(Cl)=C(/*)CCCCCCCC,2.401046568
*CCC(=O)OC(=O)CCC1CCC(*)O1,4.081727216
*CC(*)C(=O)Oc1ccccc1C(=O)OCC,1.526929144
*Sc1ccc(Cc2ccc(SC(*)=O)cc2)cc1,1.544372816
*CC(*)C(=O)N(CCC)CCC,3.630784496
*CC(*)C(=O)n1c2ccccc2c2ccccc21,2.472552067
*CC(*)(C)C(=O)Oc1c(C)cccc1C,1.654236423
*/C=C(/*)c1ccc2ccc3cccc4ccc1c2c34,0.07560258
*CC(*)(OC(C)=O)c1ccc(OC(C)=O)cc1,2.30288097
*CC(*)(CC(=O)OCCCl)C(=O)OCCCl,1.53739295
*CC(*)(CC(=O)OC1CCCC1)C(=O)O,3.324035672
*CC(*)(C)C(=O)Oc1cccc(C)c1C,1.429128987
*CC(*)(C)C(=O)OC1CCC(Cl)CC1,2.96988533
*CC(*)(C)C(=O)OC1CCCCC1Cl,3.097150505
*Oc1ccc(OC(=O)Oc2ccc(OC(*)=O)cc2)cc1Cl,1.661722777
*CC(OC)C(C(=O)OC)C(*)C(=O)OC,2.314967333
*c1ccc(-c2cnc3cc4ncc(*)nc4cc3n2)cc1,1.010755221
*/C=C(/*)c1ccc(C(=O)c2ccc([N+](=O)[O-])cc2)cc1,4.85491184
*CC(*)(C)C(=O)OC(C)OC(C)C,0.819127966
*/C=C(/*)CNS(=O)(=O)c1cccc2ccccc12,4.706780805
*CC(*)(C)C(=O)Oc1cc(C)ccc1C,1.4759227
*/C(C)=C(/*)CCCCCCC,0.034773856
*CC(*)(C)C(=O)OC(CC)OCC,0.958930717
*Nc1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,4.888866641
*c1cccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1,0.690048135
*Nc1cccc(NC(=O)c2ccc(C(*)=O)cc2)c1,2.606092433
*CC(*)(C)C(=O)OC1(C)CCOC(=O)C1,4.757905428
*CC(c1ccccc1)C(C(=O)O)C(*)C(=O)O,1.686569968
*c1cc(/N=N/c2ccc(S(=O)(=O)O)cc2)cc(*)c1O,6.962095351
*Oc1ccc(C(=C(Cl)Cl)c2ccc(OC(*)=O)cc2)cc1,2.642246151
*C1C=C(C(*)(C)C)C2CC=CCC12,0.16984339
*CC(*)CCC(C)C=C(C)C,0.290548952
*Oc1cccc(OC(=O)Oc2ccc(OC(*)=O)cc2)c1,2.416387517
*CC=C1c2ccccc2C(*)c2ccccc21,0.447680734
*CC(OCC)C(C#N)(C#N)C(*)(C#N)C(=O)OC,2.108350236
*/C=C/C1CC(*)C2C3CCC(C3)C12,0.52175549
*CC(CS(=O)(=O)CCCCC)O*,5.064857846
*CC(COCCOCCOC)O*,2.53691083
*C#Cc1sc(-c2sc(*)c3c2OCCO3)c2c1OCCO2,1.109457487
*c1cc(C(=O)OCCCCCC)c(*)s1,1.401813522
*Oc1ccc(/C=N/c2ccccc2OC)cc1*,2.150564232
*CC(*)(C)C(=O)Oc1ccc(C(C)=O)c(O)c1,4.561186728
*CC(*)C(=O)OCC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,2.069691456
*CC(*)(C)C(=O)OCC(=O)Nc1cc(C)on1,1.661034302
*OC(=O)CCC(=O)OC1COC2C(*)COC12,1.913510955
*CC(COCOCC(C)([N+](=O)[O-])[N+](=O)[O-])O*,4.44433874
*/C=C/C(C)C(*)C(=O)OCC(C)C,1.761026889
*CCCCCCSSCCSS*,2.693172016
*N=P(*)(Nc1ccccc1)Nc1ccccc1,3.208041156
*Oc1cccc2c(OC3(F)C(*)(F)C(F)(F)C3(F)F)cccc12,2.554327782
